./images/trainData/0.jpg,0
./images/trainData/1.jpg,0
./images/trainData/2.jpg,0
./images/trainData/3.jpg,0
./images/trainData/4.jpg,0
./images/trainData/5.jpg,0
./images/trainData/6.jpg,0
./images/trainData/7.jpg,0
./images/trainData/8.jpg,0
./images/trainData/9.jpg,0
./images/trainData/10.jpg,0
./images/trainData/11.jpg,0
./images/trainData/12.jpg,0
./images/trainData/13.jpg,0
./images/trainData/14.jpg,0
./images/trainData/15.jpg,0
./images/trainData/16.jpg,0
./images/trainData/17.jpg,0
./images/trainData/18.jpg,0
./images/trainData/19.jpg,0
./images/trainData/20.jpg,0
./images/trainData/21.jpg,0
./images/trainData/22.jpg,0
./images/trainData/23.jpg,0
./images/trainData/24.jpg,0
./images/trainData/25.jpg,0
./images/trainData/26.jpg,0
./images/trainData/27.jpg,0
./images/trainData/28.jpg,0
./images/trainData/29.jpg,0
./images/trainData/30.jpg,0
./images/trainData/31.jpg,0
./images/trainData/32.jpg,0
./images/trainData/33.jpg,0
./images/trainData/34.jpg,0
./images/trainData/35.jpg,0
./images/trainData/36.jpg,0
./images/trainData/37.jpg,0
./images/trainData/38.jpg,0
./images/trainData/39.jpg,0
./images/trainData/40.jpg,0
./images/trainData/41.jpg,0
./images/trainData/42.jpg,0
./images/trainData/43.jpg,0
./images/trainData/44.jpg,0
./images/trainData/45.jpg,0
./images/trainData/46.jpg,0
./images/trainData/47.jpg,0
./images/trainData/48.jpg,0
./images/trainData/49.jpg,0
./images/trainData/50.jpg,0
./images/trainData/51.jpg,1
./images/trainData/52.jpg,1
./images/trainData/53.jpg,0
./images/trainData/54.jpg,0
./images/trainData/55.jpg,0
./images/trainData/56.jpg,0
./images/trainData/57.jpg,0
./images/trainData/58.jpg,0
./images/trainData/59.jpg,0
./images/trainData/60.jpg,0
./images/trainData/61.jpg,0
./images/trainData/62.jpg,0
./images/trainData/63.jpg,0
./images/trainData/64.jpg,0
./images/trainData/65.jpg,0
./images/trainData/66.jpg,0
./images/trainData/67.jpg,1
./images/trainData/68.jpg,0
./images/trainData/69.jpg,0
./images/trainData/70.jpg,0
./images/trainData/71.jpg,0
./images/trainData/72.jpg,0
./images/trainData/73.jpg,0
./images/trainData/74.jpg,0
./images/trainData/75.jpg,0
./images/trainData/76.jpg,0
./images/trainData/77.jpg,0
./images/trainData/78.jpg,0
./images/trainData/79.jpg,0
./images/trainData/80.jpg,0
./images/trainData/81.jpg,0
